workorder_id,equipment_id,equipment_type,branch,customer_name,accredited,technician
Ho-WO-00131,Ho-EQ-00131-1,torque,Houston,Hardin-Mcdonald,no,Katelyn Hodges
Ho-WO-00132,Ho-EQ-00132-0,scale,Houston,Walker-Morales,yes,Jeffrey Pham
Ho-WO-00133,Ho-EQ-00133-0,flow_meter,Houston,Jensen-Bell,no,Katrina Bartlett
Ho-WO-00134,Ho-EQ-00134-0,torque,Houston,"Delgado, Krause and Lopez",no,Jeffrey Pham
Ho-WO-00134,Ho-EQ-00134-1,caliper,Houston,"Delgado, Krause and Lopez",yes,Katrina Bartlett
Ho-WO-00134,Ho-EQ-00134-2,scale,Houston,"Delgado, Krause and Lopez",yes,Katrina Bartlett
Ho-WO-00135,Ho-EQ-00135-0,flow_meter,Houston,Doyle-Barnes,no,Jeffrey Pham
Ho-WO-00135,Ho-EQ-00135-1,caliper,Houston,Doyle-Barnes,no,Jeffrey Pham
Ho-WO-00136,Ho-EQ-00136-0,torque,Houston,Ruiz-Davis,no,Jeffrey Pham
Ho-WO-00137,Ho-EQ-00137-0,pressure_gauge,Houston,"Delgado, Krause and Lopez",yes,Katrina Bartlett
Ho-WO-00138,Ho-EQ-00138-0,caliper,Houston,Neal-Kelley,yes,Jeffrey Pham
Ho-WO-00138,Ho-EQ-00138-1,pressure_gauge,Houston,Neal-Kelley,yes,Katelyn Hodges
Ho-WO-00139,Ho-EQ-00139-0,flow_meter,Houston,Davis and Sons,no,Jeffrey Pham
Ho-WO-00140,Ho-EQ-00140-0,caliper,Houston,Grant and Sons,no,Jeffrey Pham
Ho-WO-00141,Ho-EQ-00141-0,pressure_gauge,Houston,Ruiz-Davis,yes,Katelyn Hodges
Ho-WO-00142,Ho-EQ-00142-0,flow_meter,Houston,Morales-Banks,no,Katelyn Hodges
Ho-WO-00143,Ho-EQ-00143-0,torque,Houston,Parker-Reeves,no,Jeffrey Pham
Ho-WO-00144,Ho-EQ-00144-0,caliper,Houston,Morales-Banks,no,Katelyn Hodges
Ho-WO-00144,Ho-EQ-00144-1,scale,Houston,Morales-Banks,yes,Jeffrey Pham
Ho-WO-00144,Ho-EQ-00144-2,pressure_gauge,Houston,Morales-Banks,no,Katelyn Hodges
Ho-WO-00145,Ho-EQ-00145-0,caliper,Houston,Mills Inc,no,Katelyn Hodges
Ho-WO-00145,Ho-EQ-00145-1,caliper,Houston,Mills Inc,no,Katrina Bartlett
Ho-WO-00146,Ho-EQ-00146-0,thermometer,Houston,"Jensen, Evans and Fowler",no,Katelyn Hodges
Ho-WO-00146,Ho-EQ-00146-1,scale,Houston,"Jensen, Evans and Fowler",no,Katelyn Hodges
Ho-WO-00146,Ho-EQ-00146-2,caliper,Houston,"Jensen, Evans and Fowler",no,Jeffrey Pham
Ho-WO-00147,Ho-EQ-00147-0,pressure_gauge,Houston,"Jensen, Evans and Fowler",no,Jeffrey Pham
Ho-WO-00147,Ho-EQ-00147-1,pressure_gauge,Houston,"Jensen, Evans and Fowler",no,Katrina Bartlett
Ho-WO-00148,Ho-EQ-00148-0,thermometer,Houston,Barrett-Figueroa,yes,Jeffrey Pham
Ho-WO-00148,Ho-EQ-00148-1,caliper,Houston,Barrett-Figueroa,no,Jeffrey Pham
Ho-WO-00148,Ho-EQ-00148-2,flow_meter,Houston,Barrett-Figueroa,no,Katelyn Hodges
Ho-WO-00149,Ho-EQ-00149-0,thermometer,Houston,Woods Inc,yes,Jeffrey Pham
Ho-WO-00149,Ho-EQ-00149-1,caliper,Houston,Woods Inc,no,Jeffrey Pham
Ho-WO-00149,Ho-EQ-00149-2,caliper,Houston,Woods Inc,no,Jeffrey Pham
Ho-WO-00150,Ho-EQ-00150-0,scale,Houston,Moreno-Friedman,yes,Jeffrey Pham
Ho-WO-00150,Ho-EQ-00150-1,torque,Houston,Moreno-Friedman,no,Jeffrey Pham
Ho-WO-00150,Ho-EQ-00150-2,thermometer,Houston,Moreno-Friedman,no,Jeffrey Pham
Ho-WO-00151,Ho-EQ-00151-0,caliper,Houston,"Copeland, Torres and Morales",yes,Jeffrey Pham
Ho-WO-00152,Ho-EQ-00152-0,caliper,Houston,Mccann-Hoffman,yes,Katrina Bartlett
Ho-WO-00152,Ho-EQ-00152-1,pressure_gauge,Houston,Mccann-Hoffman,yes,Katrina Bartlett
Ho-WO-00153,Ho-EQ-00153-0,thermometer,Houston,Reed-Moody,yes,Katrina Bartlett
Ho-WO-00153,Ho-EQ-00153-1,pressure_gauge,Houston,Reed-Moody,no,Katrina Bartlett
Ho-WO-00154,Ho-EQ-00154-0,scale,Houston,Morales-Banks,yes,Jeffrey Pham
Ho-WO-00154,Ho-EQ-00154-1,scale,Houston,Morales-Banks,no,Katrina Bartlett
Ho-WO-00155,Ho-EQ-00155-0,flow_meter,Houston,"White, Grant and Flores",no,Katelyn Hodges
Ho-WO-00155,Ho-EQ-00155-1,scale,Houston,"White, Grant and Flores",yes,Jeffrey Pham
Ho-WO-00155,Ho-EQ-00155-2,scale,Houston,"White, Grant and Flores",no,Katrina Bartlett
Ho-WO-00156,Ho-EQ-00156-0,pressure_gauge,Houston,Smith-Copeland,yes,Jeffrey Pham
Ho-WO-00157,Ho-EQ-00157-0,pressure_gauge,Houston,Reed-Moody,no,Katrina Bartlett
Ho-WO-00157,Ho-EQ-00157-1,flow_meter,Houston,Reed-Moody,yes,Jeffrey Pham
Ho-WO-00157,Ho-EQ-00157-2,torque,Houston,Reed-Moody,yes,Jeffrey Pham
Ho-WO-00158,Ho-EQ-00158-0,scale,Houston,"Moore, Prince and Blankenship",no,Jeffrey Pham
Ho-WO-00159,Ho-EQ-00159-0,torque,Houston,Hardin-Mcdonald,no,Jeffrey Pham
Ho-WO-00159,Ho-EQ-00159-1,flow_meter,Houston,Hardin-Mcdonald,yes,Jeffrey Pham
Ho-WO-00160,Ho-EQ-00160-0,pressure_gauge,Houston,Kelley-Ramirez,no,Katelyn Hodges
Ho-WO-00160,Ho-EQ-00160-1,torque,Houston,Kelley-Ramirez,yes,Jeffrey Pham
Ho-WO-00161,Ho-EQ-00161-0,scale,Houston,Rodriguez Group,yes,Katrina Bartlett
Ho-WO-00162,Ho-EQ-00162-0,thermometer,Houston,Carter Group,no,Katrina Bartlett
Ho-WO-00162,Ho-EQ-00162-1,torque,Houston,Carter Group,no,Jeffrey Pham
Ho-WO-00163,Ho-EQ-00163-0,caliper,Houston,Banks-Hughes,no,Katrina Bartlett
Ho-WO-00163,Ho-EQ-00163-1,flow_meter,Houston,Banks-Hughes,yes,Jeffrey Pham
Ho-WO-00164,Ho-EQ-00164-0,pressure_gauge,Houston,Spencer-Williams,yes,Katelyn Hodges
Ho-WO-00164,Ho-EQ-00164-1,thermometer,Houston,Spencer-Williams,yes,Jeffrey Pham
Ho-WO-00164,Ho-EQ-00164-2,scale,Houston,Spencer-Williams,no,Jeffrey Pham
Ho-WO-00165,Ho-EQ-00165-0,thermometer,Houston,"Hawkins, Campos and Booth",yes,Jeffrey Pham
Ho-WO-00165,Ho-EQ-00165-1,torque,Houston,"Hawkins, Campos and Booth",yes,Katrina Bartlett
Ho-WO-00166,Ho-EQ-00166-0,pressure_gauge,Houston,Rodriguez Inc,yes,Katrina Bartlett
Ho-WO-00166,Ho-EQ-00166-1,thermometer,Houston,Rodriguez Inc,no,Katelyn Hodges
Ho-WO-00167,Ho-EQ-00167-0,caliper,Houston,"Dillon, Morton and Wood",no,Jeffrey Pham
Ho-WO-00168,Ho-EQ-00168-0,scale,Houston,Romero Group,no,Katelyn Hodges
Ho-WO-00168,Ho-EQ-00168-1,pressure_gauge,Houston,Romero Group,no,Katrina Bartlett
Ho-WO-00168,Ho-EQ-00168-2,scale,Houston,Romero Group,yes,Jeffrey Pham
Ho-WO-00169,Ho-EQ-00169-0,scale,Houston,"Mcgrath, Barton and Carter",yes,Katrina Bartlett
Ho-WO-00169,Ho-EQ-00169-1,scale,Houston,"Mcgrath, Barton and Carter",yes,Katrina Bartlett
Ho-WO-00169,Ho-EQ-00169-2,flow_meter,Houston,"Mcgrath, Barton and Carter",yes,Jeffrey Pham
Ho-WO-00170,Ho-EQ-00170-0,scale,Houston,James-Nichols,no,Jeffrey Pham
Ho-WO-00170,Ho-EQ-00170-1,flow_meter,Houston,James-Nichols,yes,Katrina Bartlett
Ho-WO-00171,Ho-EQ-00171-0,thermometer,Houston,"Ramirez, Marsh and Alvarez",no,Katelyn Hodges
Ho-WO-00171,Ho-EQ-00171-1,caliper,Houston,"Ramirez, Marsh and Alvarez",no,Katelyn Hodges
Ho-WO-00171,Ho-EQ-00171-2,flow_meter,Houston,"Ramirez, Marsh and Alvarez",yes,Katrina Bartlett
Ho-WO-00172,Ho-EQ-00172-0,torque,Houston,Rodriguez-Summers,yes,Katrina Bartlett
Ho-WO-00172,Ho-EQ-00172-1,caliper,Houston,Rodriguez-Summers,no,Katrina Bartlett
Ho-WO-00172,Ho-EQ-00172-2,scale,Houston,Rodriguez-Summers,no,Katrina Bartlett
Ho-WO-00173,Ho-EQ-00173-0,caliper,Houston,Brown and Sons,no,Katelyn Hodges
Ho-WO-00173,Ho-EQ-00173-1,thermometer,Houston,Brown and Sons,no,Jeffrey Pham
Ho-WO-00173,Ho-EQ-00173-2,thermometer,Houston,Brown and Sons,no,Jeffrey Pham
Ho-WO-00174,Ho-EQ-00174-0,thermometer,Houston,"Alexander, Green and Mcbride",yes,Jeffrey Pham
Ho-WO-00174,Ho-EQ-00174-1,caliper,Houston,"Alexander, Green and Mcbride",no,Katrina Bartlett
Ho-WO-00175,Ho-EQ-00175-0,torque,Houston,Grant and Sons,yes,Katrina Bartlett
Ho-WO-00175,Ho-EQ-00175-1,scale,Houston,Grant and Sons,yes,Jeffrey Pham
Ho-WO-00175,Ho-EQ-00175-2,torque,Houston,Grant and Sons,no,Jeffrey Pham
Ho-WO-00176,Ho-EQ-00176-0,torque,Houston,"Wade, Cruz and White",yes,Katelyn Hodges
Ho-WO-00177,Ho-EQ-00177-0,thermometer,Houston,Smith-Fernandez,no,Katrina Bartlett
Ho-WO-00177,Ho-EQ-00177-1,caliper,Houston,Smith-Fernandez,yes,Katrina Bartlett
Ho-WO-00178,Ho-EQ-00178-0,caliper,Houston,Barrett-Figueroa,no,Jeffrey Pham
Ho-WO-00179,Ho-EQ-00179-0,torque,Houston,Ibarra-Gonzales,yes,Katrina Bartlett
Ho-WO-00179,Ho-EQ-00179-1,flow_meter,Houston,Ibarra-Gonzales,no,Katelyn Hodges
Ho-WO-00180,Ho-EQ-00180-0,thermometer,Houston,"Castro, Austin and Sparks",no,Katrina Bartlett
Ho-WO-00180,Ho-EQ-00180-1,torque,Houston,"Castro, Austin and Sparks",yes,Katelyn Hodges
Ho-WO-00181,Ho-EQ-00181-0,flow_meter,Houston,Gonzalez LLC,yes,Katrina Bartlett
Ho-WO-00182,Ho-EQ-00182-0,pressure_gauge,Houston,Woods Inc,no,Katrina Bartlett
Ho-WO-00182,Ho-EQ-00182-1,caliper,Houston,Woods Inc,no,Katrina Bartlett
Ho-WO-00182,Ho-EQ-00182-2,flow_meter,Houston,Woods Inc,yes,Katrina Bartlett
Ho-WO-00183,Ho-EQ-00183-0,scale,Houston,Hamilton Group,yes,Katrina Bartlett
Ho-WO-00184,Ho-EQ-00184-0,scale,Houston,"Thompson, Anderson and Hopkins",yes,Katelyn Hodges
Ho-WO-00184,Ho-EQ-00184-1,pressure_gauge,Houston,"Thompson, Anderson and Hopkins",yes,Katrina Bartlett
Ho-WO-00185,Ho-EQ-00185-0,torque,Houston,"Delgado, Krause and Lopez",yes,Jeffrey Pham
Ho-WO-00185,Ho-EQ-00185-1,caliper,Houston,"Delgado, Krause and Lopez",yes,Jeffrey Pham
Ho-WO-00186,Ho-EQ-00186-0,caliper,Houston,Garner-Rose,no,Katrina Bartlett
Ho-WO-00187,Ho-EQ-00187-0,torque,Houston,Ross Inc,yes,Katelyn Hodges
Ho-WO-00187,Ho-EQ-00187-1,flow_meter,Houston,Ross Inc,no,Katrina Bartlett
Ho-WO-00187,Ho-EQ-00187-2,torque,Houston,Ross Inc,no,Katelyn Hodges
Ho-WO-00188,Ho-EQ-00188-0,caliper,Houston,Walker-Morales,no,Katrina Bartlett
Ho-WO-00188,Ho-EQ-00188-1,scale,Houston,Walker-Morales,yes,Katrina Bartlett
Ho-WO-00189,Ho-EQ-00189-0,caliper,Houston,Potts-Huang,yes,Jeffrey Pham
Ho-WO-00189,Ho-EQ-00189-1,torque,Houston,Potts-Huang,yes,Jeffrey Pham
Ho-WO-00190,Ho-EQ-00190-0,scale,Houston,"Combs, Gibson and Mitchell",yes,Katelyn Hodges
Ho-WO-00190,Ho-EQ-00190-1,thermometer,Houston,"Combs, Gibson and Mitchell",no,Katrina Bartlett
Ho-WO-00191,Ho-EQ-00191-0,flow_meter,Houston,Cole-Cervantes,no,Katrina Bartlett
Ho-WO-00192,Ho-EQ-00192-0,flow_meter,Houston,"Rose, Rivera and Cox",yes,Katelyn Hodges
Ho-WO-00192,Ho-EQ-00192-1,thermometer,Houston,"Rose, Rivera and Cox",no,Jeffrey Pham
Ho-WO-00193,Ho-EQ-00193-0,flow_meter,Houston,"Cole, Velasquez and Johnson",no,Katelyn Hodges
Ho-WO-00194,Ho-EQ-00194-0,flow_meter,Houston,Hicks PLC,yes,Katelyn Hodges
Ho-WO-00194,Ho-EQ-00194-1,pressure_gauge,Houston,Hicks PLC,no,Jeffrey Pham
Ho-WO-00194,Ho-EQ-00194-2,pressure_gauge,Houston,Hicks PLC,no,Katelyn Hodges
Ho-WO-00195,Ho-EQ-00195-0,pressure_gauge,Houston,Hamilton Group,no,Katrina Bartlett
Ho-WO-00196,Ho-EQ-00196-0,caliper,Houston,Moreno-Friedman,yes,Jeffrey Pham
Ho-WO-00197,Ho-EQ-00197-0,scale,Houston,Riddle-Faulkner,no,Katelyn Hodges
Ho-WO-00198,Ho-EQ-00198-0,scale,Houston,Morris-West,no,Katelyn Hodges
Ho-WO-00198,Ho-EQ-00198-1,pressure_gauge,Houston,Morris-West,no,Katelyn Hodges
Ho-WO-00198,Ho-EQ-00198-2,torque,Houston,Morris-West,no,Katrina Bartlett
Ho-WO-00199,Ho-EQ-00199-0,flow_meter,Houston,Orr LLC,no,Jeffrey Pham
