workorder_id,equipment_id,equipment_type,branch,customer_name,accredited,technician
Lo-WO-00121,Lo-EQ-00121-1,thermometer,Los_Angeles,Collins and Sons,yes,Kimberly Landry
Lo-WO-00122,Lo-EQ-00122-0,scale,Los_Angeles,"Moore, Prince and Blankenship",yes,Steven Hicks
Lo-WO-00122,Lo-EQ-00122-1,pressure_gauge,Los_Angeles,"Moore, Prince and Blankenship",yes,Steven Hicks
Lo-WO-00123,Lo-EQ-00123-0,caliper,Los_Angeles,Woods Inc,yes,Jennifer Mccormick
Lo-WO-00123,Lo-EQ-00123-1,scale,Los_Angeles,Woods Inc,no,Jennifer Mccormick
Lo-WO-00124,Lo-EQ-00124-0,flow_meter,Los_Angeles,Miller-Mcguire,no,Steven Hicks
Lo-WO-00124,Lo-EQ-00124-1,scale,Los_Angeles,Miller-Mcguire,no,Kimberly Landry
Lo-WO-00125,Lo-EQ-00125-0,scale,Los_Angeles,"Castro, Austin and Sparks",yes,Steven Hicks
Lo-WO-00126,Lo-EQ-00126-0,pressure_gauge,Los_Angeles,Stephenson-Herring,yes,Jennifer Mccormick
Lo-WO-00126,Lo-EQ-00126-1,flow_meter,Los_Angeles,Stephenson-Herring,no,Kimberly Landry
Lo-WO-00126,Lo-EQ-00126-2,flow_meter,Los_Angeles,Stephenson-Herring,yes,Jennifer Mccormick
Lo-WO-00127,Lo-EQ-00127-0,scale,Los_Angeles,"Cole, Velasquez and Johnson",yes,Jennifer Mccormick
Lo-WO-00128,Lo-EQ-00128-0,torque,Los_Angeles,Ellis Group,yes,Jennifer Mccormick
Lo-WO-00128,Lo-EQ-00128-1,scale,Los_Angeles,Ellis Group,yes,Kimberly Landry
Lo-WO-00128,Lo-EQ-00128-2,caliper,Los_Angeles,Ellis Group,no,Kimberly Landry
Lo-WO-00129,Lo-EQ-00129-0,pressure_gauge,Los_Angeles,Gonzalez LLC,yes,Jennifer Mccormick
Lo-WO-00129,Lo-EQ-00129-1,torque,Los_Angeles,Gonzalez LLC,no,Jennifer Mccormick
Lo-WO-00129,Lo-EQ-00129-2,torque,Los_Angeles,Gonzalez LLC,yes,Jennifer Mccormick
Lo-WO-00130,Lo-EQ-00130-0,flow_meter,Los_Angeles,Garcia Ltd,no,Jennifer Mccormick
Lo-WO-00130,Lo-EQ-00130-1,flow_meter,Los_Angeles,Garcia Ltd,yes,Steven Hicks
Lo-WO-00131,Lo-EQ-00131-0,torque,Los_Angeles,Smith-Fernandez,no,Jennifer Mccormick
Lo-WO-00131,Lo-EQ-00131-1,thermometer,Los_Angeles,Smith-Fernandez,no,Steven Hicks
Lo-WO-00132,Lo-EQ-00132-0,pressure_gauge,Los_Angeles,Gonzalez Ltd,no,Kimberly Landry
Lo-WO-00133,Lo-EQ-00133-0,torque,Los_Angeles,Tucker-Nelson,yes,Steven Hicks
Lo-WO-00134,Lo-EQ-00134-0,caliper,Los_Angeles,Collins and Sons,yes,Jennifer Mccormick
Lo-WO-00134,Lo-EQ-00134-1,scale,Los_Angeles,Collins and Sons,no,Steven Hicks
Lo-WO-00134,Lo-EQ-00134-2,caliper,Los_Angeles,Collins and Sons,no,Steven Hicks
Lo-WO-00135,Lo-EQ-00135-0,caliper,Los_Angeles,James-Nichols,yes,Steven Hicks
Lo-WO-00135,Lo-EQ-00135-1,pressure_gauge,Los_Angeles,James-Nichols,yes,Jennifer Mccormick
Lo-WO-00135,Lo-EQ-00135-2,thermometer,Los_Angeles,James-Nichols,no,Kimberly Landry
Lo-WO-00136,Lo-EQ-00136-0,pressure_gauge,Los_Angeles,Holland-Walsh,yes,Kimberly Landry
Lo-WO-00136,Lo-EQ-00136-1,scale,Los_Angeles,Holland-Walsh,no,Jennifer Mccormick
Lo-WO-00136,Lo-EQ-00136-2,flow_meter,Los_Angeles,Holland-Walsh,yes,Jennifer Mccormick
Lo-WO-00137,Lo-EQ-00137-0,thermometer,Los_Angeles,Allen Ltd,no,Kimberly Landry
Lo-WO-00138,Lo-EQ-00138-0,caliper,Los_Angeles,"Hawkins, Campos and Booth",yes,Kimberly Landry
Lo-WO-00138,Lo-EQ-00138-1,torque,Los_Angeles,"Hawkins, Campos and Booth",no,Steven Hicks
Lo-WO-00139,Lo-EQ-00139-0,flow_meter,Los_Angeles,"Good, Stephens and Richardson",no,Steven Hicks
Lo-WO-00139,Lo-EQ-00139-1,scale,Los_Angeles,"Good, Stephens and Richardson",no,Steven Hicks
Lo-WO-00140,Lo-EQ-00140-0,caliper,Los_Angeles,Moreno-Friedman,no,Jennifer Mccormick
Lo-WO-00141,Lo-EQ-00141-0,caliper,Los_Angeles,Martin-Hale,no,Steven Hicks
Lo-WO-00142,Lo-EQ-00142-0,torque,Los_Angeles,Hammond-Guerrero,yes,Steven Hicks
Lo-WO-00142,Lo-EQ-00142-1,caliper,Los_Angeles,Hammond-Guerrero,yes,Kimberly Landry
Lo-WO-00142,Lo-EQ-00142-2,torque,Los_Angeles,Hammond-Guerrero,no,Kimberly Landry
Lo-WO-00143,Lo-EQ-00143-0,pressure_gauge,Los_Angeles,Smith-Fernandez,no,Kimberly Landry
Lo-WO-00143,Lo-EQ-00143-1,caliper,Los_Angeles,Smith-Fernandez,yes,Kimberly Landry
Lo-WO-00143,Lo-EQ-00143-2,torque,Los_Angeles,Smith-Fernandez,yes,Kimberly Landry
Lo-WO-00144,Lo-EQ-00144-0,scale,Los_Angeles,"Dillon, Morton and Wood",yes,Steven Hicks
Lo-WO-00144,Lo-EQ-00144-1,pressure_gauge,Los_Angeles,"Dillon, Morton and Wood",yes,Kimberly Landry
Lo-WO-00145,Lo-EQ-00145-0,torque,Los_Angeles,"Humphrey, Mullins and Moore",no,Kimberly Landry
Lo-WO-00145,Lo-EQ-00145-1,thermometer,Los_Angeles,"Humphrey, Mullins and Moore",yes,Jennifer Mccormick
Lo-WO-00146,Lo-EQ-00146-0,caliper,Los_Angeles,Hardin-Mcdonald,no,Jennifer Mccormick
Lo-WO-00147,Lo-EQ-00147-0,caliper,Los_Angeles,Martin-Hale,yes,Kimberly Landry
Lo-WO-00147,Lo-EQ-00147-1,torque,Los_Angeles,Martin-Hale,no,Kimberly Landry
Lo-WO-00147,Lo-EQ-00147-2,pressure_gauge,Los_Angeles,Martin-Hale,no,Steven Hicks
Lo-WO-00148,Lo-EQ-00148-0,thermometer,Los_Angeles,Wells Inc,yes,Steven Hicks
Lo-WO-00148,Lo-EQ-00148-1,torque,Los_Angeles,Wells Inc,yes,Steven Hicks
Lo-WO-00149,Lo-EQ-00149-0,flow_meter,Los_Angeles,Garcia Ltd,yes,Jennifer Mccormick
Lo-WO-00149,Lo-EQ-00149-1,thermometer,Los_Angeles,Garcia Ltd,no,Kimberly Landry
Lo-WO-00150,Lo-EQ-00150-0,caliper,Los_Angeles,Huynh Group,no,Steven Hicks
Lo-WO-00150,Lo-EQ-00150-1,scale,Los_Angeles,Huynh Group,yes,Steven Hicks
Lo-WO-00150,Lo-EQ-00150-2,torque,Los_Angeles,Huynh Group,no,Steven Hicks
Lo-WO-00151,Lo-EQ-00151-0,flow_meter,Los_Angeles,Willis Inc,no,Steven Hicks
Lo-WO-00151,Lo-EQ-00151-1,pressure_gauge,Los_Angeles,Willis Inc,no,Steven Hicks
Lo-WO-00151,Lo-EQ-00151-2,thermometer,Los_Angeles,Willis Inc,yes,Jennifer Mccormick
Lo-WO-00152,Lo-EQ-00152-0,thermometer,Los_Angeles,"Delgado, Krause and Lopez",no,Steven Hicks
Lo-WO-00153,Lo-EQ-00153-0,torque,Los_Angeles,"Armstrong, Fletcher and Wilson",no,Kimberly Landry
Lo-WO-00153,Lo-EQ-00153-1,caliper,Los_Angeles,"Armstrong, Fletcher and Wilson",yes,Kimberly Landry
Lo-WO-00154,Lo-EQ-00154-0,pressure_gauge,Los_Angeles,"Parks, Miller and Watson",no,Jennifer Mccormick
Lo-WO-00154,Lo-EQ-00154-1,torque,Los_Angeles,"Parks, Miller and Watson",yes,Jennifer Mccormick
Lo-WO-00155,Lo-EQ-00155-0,thermometer,Los_Angeles,Davis and Sons,no,Steven Hicks
Lo-WO-00155,Lo-EQ-00155-1,scale,Los_Angeles,Davis and Sons,yes,Steven Hicks
Lo-WO-00155,Lo-EQ-00155-2,flow_meter,Los_Angeles,Davis and Sons,yes,Kimberly Landry
Lo-WO-00156,Lo-EQ-00156-0,flow_meter,Los_Angeles,Smith-Fernandez,no,Steven Hicks
Lo-WO-00156,Lo-EQ-00156-1,thermometer,Los_Angeles,Smith-Fernandez,yes,Steven Hicks
Lo-WO-00157,Lo-EQ-00157-0,caliper,Los_Angeles,"Rose, Rivera and Cox",no,Kimberly Landry
Lo-WO-00157,Lo-EQ-00157-1,scale,Los_Angeles,"Rose, Rivera and Cox",yes,Steven Hicks
Lo-WO-00157,Lo-EQ-00157-2,caliper,Los_Angeles,"Rose, Rivera and Cox",yes,Jennifer Mccormick
Lo-WO-00158,Lo-EQ-00158-0,thermometer,Los_Angeles,"Delgado, Krause and Lopez",no,Kimberly Landry
Lo-WO-00158,Lo-EQ-00158-1,flow_meter,Los_Angeles,"Delgado, Krause and Lopez",no,Kimberly Landry
Lo-WO-00158,Lo-EQ-00158-2,caliper,Los_Angeles,"Delgado, Krause and Lopez",yes,Steven Hicks
Lo-WO-00159,Lo-EQ-00159-0,scale,Los_Angeles,Chang-Love,no,Jennifer Mccormick
Lo-WO-00159,Lo-EQ-00159-1,thermometer,Los_Angeles,Chang-Love,no,Kimberly Landry
Lo-WO-00159,Lo-EQ-00159-2,caliper,Los_Angeles,Chang-Love,no,Kimberly Landry
Lo-WO-00160,Lo-EQ-00160-0,torque,Los_Angeles,Fletcher-Boone,no,Kimberly Landry
Lo-WO-00161,Lo-EQ-00161-0,pressure_gauge,Los_Angeles,Kelley-Young,no,Steven Hicks
Lo-WO-00162,Lo-EQ-00162-0,caliper,Los_Angeles,Romero Group,yes,Kimberly Landry
Lo-WO-00162,Lo-EQ-00162-1,flow_meter,Los_Angeles,Romero Group,yes,Jennifer Mccormick
Lo-WO-00162,Lo-EQ-00162-2,caliper,Los_Angeles,Romero Group,no,Jennifer Mccormick
Lo-WO-00163,Lo-EQ-00163-0,caliper,Los_Angeles,Thomas LLC,yes,Kimberly Landry
Lo-WO-00164,Lo-EQ-00164-0,torque,Los_Angeles,Stephenson-Herring,no,Jennifer Mccormick
Lo-WO-00164,Lo-EQ-00164-1,caliper,Los_Angeles,Stephenson-Herring,yes,Kimberly Landry
Lo-WO-00165,Lo-EQ-00165-0,flow_meter,Los_Angeles,Miller-Mcguire,yes,Steven Hicks
Lo-WO-00165,Lo-EQ-00165-1,flow_meter,Los_Angeles,Miller-Mcguire,no,Steven Hicks
Lo-WO-00166,Lo-EQ-00166-0,pressure_gauge,Los_Angeles,Allen Ltd,no,Kimberly Landry
Lo-WO-00167,Lo-EQ-00167-0,pressure_gauge,Los_Angeles,Lopez and Sons,no,Steven Hicks
Lo-WO-00168,Lo-EQ-00168-0,pressure_gauge,Los_Angeles,Banks-Hughes,no,Kimberly Landry
Lo-WO-00169,Lo-EQ-00169-0,caliper,Los_Angeles,Lopez and Sons,no,Steven Hicks
Lo-WO-00169,Lo-EQ-00169-1,thermometer,Los_Angeles,Lopez and Sons,no,Steven Hicks
Lo-WO-00169,Lo-EQ-00169-2,flow_meter,Los_Angeles,Lopez and Sons,no,Jennifer Mccormick
Lo-WO-00170,Lo-EQ-00170-0,thermometer,Los_Angeles,Rodriguez Group,no,Jennifer Mccormick
Lo-WO-00170,Lo-EQ-00170-1,caliper,Los_Angeles,Rodriguez Group,no,Kimberly Landry
Lo-WO-00170,Lo-EQ-00170-2,torque,Los_Angeles,Rodriguez Group,yes,Kimberly Landry
Lo-WO-00171,Lo-EQ-00171-0,torque,Los_Angeles,Hamilton Group,no,Kimberly Landry
Lo-WO-00171,Lo-EQ-00171-1,pressure_gauge,Los_Angeles,Hamilton Group,yes,Steven Hicks
Lo-WO-00172,Lo-EQ-00172-0,flow_meter,Los_Angeles,Ellis Group,no,Jennifer Mccormick
Lo-WO-00172,Lo-EQ-00172-1,torque,Los_Angeles,Ellis Group,yes,Steven Hicks
Lo-WO-00173,Lo-EQ-00173-0,scale,Los_Angeles,James-Nichols,no,Jennifer Mccormick
Lo-WO-00174,Lo-EQ-00174-0,thermometer,Los_Angeles,Rodriguez Inc,yes,Kimberly Landry
Lo-WO-00174,Lo-EQ-00174-1,scale,Los_Angeles,Rodriguez Inc,no,Steven Hicks
Lo-WO-00175,Lo-EQ-00175-0,torque,Los_Angeles,Brown and Sons,no,Steven Hicks
Lo-WO-00175,Lo-EQ-00175-1,thermometer,Los_Angeles,Brown and Sons,yes,Jennifer Mccormick
Lo-WO-00175,Lo-EQ-00175-2,torque,Los_Angeles,Brown and Sons,yes,Kimberly Landry
Lo-WO-00176,Lo-EQ-00176-0,thermometer,Los_Angeles,Serrano Inc,no,Jennifer Mccormick
Lo-WO-00176,Lo-EQ-00176-1,thermometer,Los_Angeles,Serrano Inc,no,Kimberly Landry
Lo-WO-00177,Lo-EQ-00177-0,scale,Los_Angeles,Parker-Lee,no,Jennifer Mccormick
Lo-WO-00177,Lo-EQ-00177-1,caliper,Los_Angeles,Parker-Lee,yes,Jennifer Mccormick
Lo-WO-00177,Lo-EQ-00177-2,flow_meter,Los_Angeles,Parker-Lee,no,Steven Hicks
Lo-WO-00178,Lo-EQ-00178-0,flow_meter,Los_Angeles,Holland-Walsh,no,Steven Hicks
Lo-WO-00178,Lo-EQ-00178-1,pressure_gauge,Los_Angeles,Holland-Walsh,no,Steven Hicks
Lo-WO-00178,Lo-EQ-00178-2,thermometer,Los_Angeles,Holland-Walsh,yes,Steven Hicks
Lo-WO-00179,Lo-EQ-00179-0,flow_meter,Los_Angeles,Chang-Love,no,Jennifer Mccormick
Lo-WO-00180,Lo-EQ-00180-0,pressure_gauge,Los_Angeles,Gonzalez LLC,no,Steven Hicks
Lo-WO-00180,Lo-EQ-00180-1,scale,Los_Angeles,Gonzalez LLC,yes,Steven Hicks
Lo-WO-00181,Lo-EQ-00181-0,thermometer,Los_Angeles,"Ramirez, Marsh and Alvarez",yes,Jennifer Mccormick
Lo-WO-00181,Lo-EQ-00181-1,flow_meter,Los_Angeles,"Ramirez, Marsh and Alvarez",yes,Kimberly Landry
Lo-WO-00182,Lo-EQ-00182-0,caliper,Los_Angeles,Fletcher-Boone,no,Jennifer Mccormick
Lo-WO-00182,Lo-EQ-00182-1,thermometer,Los_Angeles,Fletcher-Boone,no,Steven Hicks
Lo-WO-00182,Lo-EQ-00182-2,pressure_gauge,Los_Angeles,Fletcher-Boone,no,Kimberly Landry
Lo-WO-00183,Lo-EQ-00183-0,pressure_gauge,Los_Angeles,Cole-Cervantes,no,Steven Hicks
Lo-WO-00183,Lo-EQ-00183-1,pressure_gauge,Los_Angeles,Cole-Cervantes,yes,Jennifer Mccormick
Lo-WO-00183,Lo-EQ-00183-2,pressure_gauge,Los_Angeles,Cole-Cervantes,yes,Steven Hicks
Lo-WO-00184,Lo-EQ-00184-0,flow_meter,Los_Angeles,"Thompson, Anderson and Hopkins",no,Steven Hicks
Lo-WO-00184,Lo-EQ-00184-1,scale,Los_Angeles,"Thompson, Anderson and Hopkins",yes,Jennifer Mccormick
Lo-WO-00185,Lo-EQ-00185-0,pressure_gauge,Los_Angeles,James-Nichols,yes,Kimberly Landry
Lo-WO-00185,Lo-EQ-00185-1,thermometer,Los_Angeles,James-Nichols,yes,Jennifer Mccormick
Lo-WO-00186,Lo-EQ-00186-0,caliper,Los_Angeles,Jensen-Bell,yes,Jennifer Mccormick
Lo-WO-00187,Lo-EQ-00187-0,pressure_gauge,Los_Angeles,"Hawkins, Campos and Booth",yes,Jennifer Mccormick
Lo-WO-00187,Lo-EQ-00187-1,pressure_gauge,Los_Angeles,"Hawkins, Campos and Booth",no,Kimberly Landry
Lo-WO-00187,Lo-EQ-00187-2,torque,Los_Angeles,"Hawkins, Campos and Booth",yes,Steven Hicks
Lo-WO-00188,Lo-EQ-00188-0,pressure_gauge,Los_Angeles,Ibarra-Gonzales,yes,Jennifer Mccormick
Lo-WO-00188,Lo-EQ-00188-1,torque,Los_Angeles,Ibarra-Gonzales,no,Jennifer Mccormick
Lo-WO-00189,Lo-EQ-00189-0,flow_meter,Los_Angeles,Parker and Sons,yes,Jennifer Mccormick
Lo-WO-00190,Lo-EQ-00190-0,torque,Los_Angeles,Smith-Fernandez,no,Jennifer Mccormick
Lo-WO-00190,Lo-EQ-00190-1,pressure_gauge,Los_Angeles,Smith-Fernandez,yes,Steven Hicks
Lo-WO-00190,Lo-EQ-00190-2,caliper,Los_Angeles,Smith-Fernandez,yes,Kimberly Landry
Lo-WO-00191,Lo-EQ-00191-0,flow_meter,Los_Angeles,Morris-West,no,Steven Hicks
Lo-WO-00192,Lo-EQ-00192-0,thermometer,Los_Angeles,"Delgado, Krause and Lopez",no,Jennifer Mccormick
Lo-WO-00192,Lo-EQ-00192-1,scale,Los_Angeles,"Delgado, Krause and Lopez",no,Jennifer Mccormick
Lo-WO-00192,Lo-EQ-00192-2,thermometer,Los_Angeles,"Delgado, Krause and Lopez",yes,Steven Hicks
Lo-WO-00193,Lo-EQ-00193-0,torque,Los_Angeles,Kelley-Young,yes,Kimberly Landry
Lo-WO-00194,Lo-EQ-00194-0,caliper,Los_Angeles,"Moore, Prince and Blankenship",yes,Kimberly Landry
Lo-WO-00194,Lo-EQ-00194-1,caliper,Los_Angeles,"Moore, Prince and Blankenship",yes,Jennifer Mccormick
Lo-WO-00195,Lo-EQ-00195-0,scale,Los_Angeles,"Castro, Austin and Sparks",yes,Kimberly Landry
Lo-WO-00196,Lo-EQ-00196-0,scale,Los_Angeles,"Hawkins, Campos and Booth",yes,Steven Hicks
Lo-WO-00196,Lo-EQ-00196-1,torque,Los_Angeles,"Hawkins, Campos and Booth",no,Kimberly Landry
Lo-WO-00196,Lo-EQ-00196-2,scale,Los_Angeles,"Hawkins, Campos and Booth",yes,Kimberly Landry
Lo-WO-00197,Lo-EQ-00197-0,scale,Los_Angeles,Spencer-Williams,yes,Steven Hicks
Lo-WO-00198,Lo-EQ-00198-0,scale,Los_Angeles,Jensen-Bell,no,Jennifer Mccormick
Lo-WO-00198,Lo-EQ-00198-1,flow_meter,Los_Angeles,Jensen-Bell,no,Steven Hicks
Lo-WO-00199,Lo-EQ-00199-0,scale,Los_Angeles,Miller-Decker,yes,Steven Hicks
Lo-WO-00199,Lo-EQ-00199-1,thermometer,Los_Angeles,Miller-Decker,no,Jennifer Mccormick
